#### EXPORT DONNEES METEO POUR "LAON (AISNE)" (LAT/LON: 49.564133/3.61989)
#### DONNEES PROVENANT DE WWW.HISTORIQUE-METEO.NET - UTILISATION LIBRE A CONDITION DE MENTIONNER LEUR PROVENANCE
#### DOC POUR LES WEATHER CODES : https://www.historique-meteo.net/weathercodes.txt
DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION
2009-05-30,20,12,18,12,20,18,0,69,10,1026,2.125,20,12,10,113,113,113,0,5,14.5,météo favorable
2009-05-31,21,13,15,13,19,19,1.5,82,9.875,1023,19.75,24,15,12,113,176,113,0,5,14.5,météo favorable
2009-06-01,23,15,18,15,23,20,0.4,79,9.875,1023,9,25,16,14,113,113,113,0,6,14.5,météo favorable
2009-06-02,22,13,18,13,22,19,0,72,10,1022,2.5,24,13,11,113,113,113,0,5,14.5,météo favorable
2009-06-03,19,12,17,12,19,16,0,76,10,1022,22.75,19,10,11,113,116,113,0,5,14.5,météo favorable
2009-06-04,16,9,15,9,16,14,0,84,8.75,1019,23.5,16,7,8,113,116,113,0,4,14.5,météo correcte
2009-06-05,17,9,12,9,17,14,0,77,9,1016,21,17,8,8,113,116,113,0,4,14.5,météo correcte
2009-06-06,13,9,14,9,12,13,1.2,75,6.375,1005,59.375,13,9,7,116,266,263,0,4,11.8,météo correcte
2009-06-07,17,10,21,10,17,12,3.1,98,7.625,1005,51.875,17,10,9,296,176,386,0,3,13.6,météo correcte
2009-06-08,17,9,9,9,17,12,10.3,92,8,1008,64.375,17,13,8,116,119,302,0,3,11.8,météo correcte
2009-06-09,16,12,24,12,15,15,4.7,94,10,1010,74,16,14,10,116,119,119,0,3,11,météo défavorable
